state,state fips,county,county code,commodity,data item,domain category,value
US TOTAL,99,,,RHUBARB,RHUBARB - ACRES HARVESTED,,"1,527"
US TOTAL,99,,,RHUBARB,"RHUBARB, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",,"2,645"
US TOTAL,99,,,RHUBARB,"RHUBARB, FRESH MARKET - ACRES HARVESTED",,"1,344"
US TOTAL,99,,,RHUBARB,"RHUBARB, PROCESSING - OPERATIONS WITH AREA HARVESTED",,157
US TOTAL,99,,,RHUBARB,"RHUBARB, PROCESSING - ACRES HARVESTED",,183
US TOTAL,99,,,SPINACH,SPINACH - OPERATIONS WITH AREA HARVESTED,,"5,463"
US TOTAL,99,,,SPINACH,SPINACH - OPERATIONS WITH AREA HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (0.1 TO 0.9 ACRES)","4,914"
US TOTAL,99,,,SPINACH,SPINACH - OPERATIONS WITH AREA HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (1.0 TO 4.9 ACRES)",298
US TOTAL,99,,,SPINACH,SPINACH - OPERATIONS WITH AREA HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (5.0 TO 14.9 ACRES)",48
US TOTAL,99,,,SPINACH,SPINACH - OPERATIONS WITH AREA HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (15.0 TO 24.9 ACRES)",30
US TOTAL,99,,,SPINACH,SPINACH - OPERATIONS WITH AREA HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (25.0 TO 49.9 ACRES)",34
US TOTAL,99,,,SPINACH,SPINACH - OPERATIONS WITH AREA HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (50.0 TO 99.9 ACRES)",38
US TOTAL,99,,,SPINACH,SPINACH - OPERATIONS WITH AREA HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (100 TO 249 ACRES)",45
US TOTAL,99,,,SPINACH,SPINACH - OPERATIONS WITH AREA HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (250 TO 499 ACRES)",23
US TOTAL,99,,,SPINACH,SPINACH - OPERATIONS WITH AREA HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (500 OR MORE ACRES)",33
US TOTAL,99,,,SPINACH,SPINACH - ACRES HARVESTED,,"69,969"
US TOTAL,99,,,SPINACH,SPINACH - ACRES HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (0.1 TO 0.9 ACRES)",723
US TOTAL,99,,,SPINACH,SPINACH - ACRES HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (1.0 TO 4.9 ACRES)",508
US TOTAL,99,,,SPINACH,SPINACH - ACRES HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (5.0 TO 14.9 ACRES)",352
US TOTAL,99,,,SPINACH,SPINACH - ACRES HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (15.0 TO 24.9 ACRES)",581
US TOTAL,99,,,SPINACH,SPINACH - ACRES HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (25.0 TO 49.9 ACRES)","1,186"
US TOTAL,99,,,SPINACH,SPINACH - ACRES HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (50.0 TO 99.9 ACRES)","2,573"
US TOTAL,99,,,SPINACH,SPINACH - ACRES HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (100 TO 249 ACRES)","7,027"
US TOTAL,99,,,SPINACH,SPINACH - ACRES HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (250 TO 499 ACRES)","7,833"
US TOTAL,99,,,SPINACH,SPINACH - ACRES HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (500 OR MORE ACRES)","49,188"
US TOTAL,99,,,SPINACH,"SPINACH, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",,"5,258"
US TOTAL,99,,,SPINACH,"SPINACH, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (0.1 TO 0.9 ACRES)","4,760"
US TOTAL,99,,,SPINACH,"SPINACH, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (1.0 TO 4.9 ACRES)",294
US TOTAL,99,,,SPINACH,"SPINACH, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (5.0 TO 14.9 ACRES)",47
US TOTAL,99,,,SPINACH,"SPINACH, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (15.0 TO 24.9 ACRES)",24
US TOTAL,99,,,SPINACH,"SPINACH, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (25.0 TO 49.9 ACRES)",20
US TOTAL,99,,,SPINACH,"SPINACH, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (50.0 TO 99.9 ACRES)",27
US TOTAL,99,,,SPINACH,"SPINACH, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (100 TO 249 ACRES)",36
US TOTAL,99,,,SPINACH,"SPINACH, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (250 TO 499 ACRES)",21
US TOTAL,99,,,SPINACH,"SPINACH, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (500 OR MORE ACRES)",29
US TOTAL,99,,,SPINACH,"SPINACH, FRESH MARKET - ACRES HARVESTED",,"63,410"
US TOTAL,99,,,SPINACH,"SPINACH, FRESH MARKET - ACRES HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (0.1 TO 0.9 ACRES)",699
US TOTAL,99,,,SPINACH,"SPINACH, FRESH MARKET - ACRES HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (1.0 TO 4.9 ACRES)",(D)
US TOTAL,99,,,SPINACH,"SPINACH, FRESH MARKET - ACRES HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (5.0 TO 14.9 ACRES)",(D)
US TOTAL,99,,,SPINACH,"SPINACH, FRESH MARKET - ACRES HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (15.0 TO 24.9 ACRES)",447
US TOTAL,99,,,SPINACH,"SPINACH, FRESH MARKET - ACRES HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (25.0 TO 49.9 ACRES)",685
US TOTAL,99,,,SPINACH,"SPINACH, FRESH MARKET - ACRES HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (50.0 TO 99.9 ACRES)","1,854"
US TOTAL,99,,,SPINACH,"SPINACH, FRESH MARKET - ACRES HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (100 TO 249 ACRES)","5,403"
US TOTAL,99,,,SPINACH,"SPINACH, FRESH MARKET - ACRES HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (250 TO 499 ACRES)","6,987"
US TOTAL,99,,,SPINACH,"SPINACH, FRESH MARKET - ACRES HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (500 OR MORE ACRES)","46,501"
US TOTAL,99,,,SPINACH,"SPINACH, PROCESSING - OPERATIONS WITH AREA HARVESTED",,247
US TOTAL,99,,,SPINACH,"SPINACH, PROCESSING - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (0.1 TO 0.9 ACRES)",186
US TOTAL,99,,,SPINACH,"SPINACH, PROCESSING - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (1.0 TO 4.9 ACRES)",8
US TOTAL,99,,,SPINACH,"SPINACH, PROCESSING - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (5.0 TO 14.9 ACRES)",1
US TOTAL,99,,,SPINACH,"SPINACH, PROCESSING - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (15.0 TO 24.9 ACRES)",6
US TOTAL,99,,,SPINACH,"SPINACH, PROCESSING - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (25.0 TO 49.9 ACRES)",14
US TOTAL,99,,,SPINACH,"SPINACH, PROCESSING - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (50.0 TO 99.9 ACRES)",11
US TOTAL,99,,,SPINACH,"SPINACH, PROCESSING - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (100 TO 249 ACRES)",13
US TOTAL,99,,,SPINACH,"SPINACH, PROCESSING - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (250 TO 499 ACRES)",3
US TOTAL,99,,,SPINACH,"SPINACH, PROCESSING - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (500 OR MORE ACRES)",5
US TOTAL,99,,,SPINACH,"SPINACH, PROCESSING - ACRES HARVESTED",,"6,559"
US TOTAL,99,,,SPINACH,"SPINACH, PROCESSING - ACRES HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (0.1 TO 0.9 ACRES)",23
US TOTAL,99,,,SPINACH,"SPINACH, PROCESSING - ACRES HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (1.0 TO 4.9 ACRES)",(D)
US TOTAL,99,,,SPINACH,"SPINACH, PROCESSING - ACRES HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (5.0 TO 14.9 ACRES)",(D)
US TOTAL,99,,,SPINACH,"SPINACH, PROCESSING - ACRES HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (15.0 TO 24.9 ACRES)",134
US TOTAL,99,,,SPINACH,"SPINACH, PROCESSING - ACRES HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (25.0 TO 49.9 ACRES)",501
US TOTAL,99,,,SPINACH,"SPINACH, PROCESSING - ACRES HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (50.0 TO 99.9 ACRES)",719
US TOTAL,99,,,SPINACH,"SPINACH, PROCESSING - ACRES HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (100 TO 249 ACRES)","1,624"
US TOTAL,99,,,SPINACH,"SPINACH, PROCESSING - ACRES HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (250 TO 499 ACRES)",847
US TOTAL,99,,,SPINACH,"SPINACH, PROCESSING - ACRES HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (500 OR MORE ACRES)","2,687"
US TOTAL,99,,,SQUASH,SQUASH - OPERATIONS WITH AREA HARVESTED,,"22,704"
US TOTAL,99,,,SQUASH,SQUASH - OPERATIONS WITH AREA HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (0.1 TO 0.9 ACRES)","16,933"
US TOTAL,99,,,SQUASH,SQUASH - OPERATIONS WITH AREA HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (1.0 TO 4.9 ACRES)","4,148"
US TOTAL,99,,,SQUASH,SQUASH - OPERATIONS WITH AREA HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (5.0 TO 14.9 ACRES)",896
US TOTAL,99,,,SQUASH,SQUASH - OPERATIONS WITH AREA HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (15.0 TO 24.9 ACRES)",212
US TOTAL,99,,,SQUASH,SQUASH - OPERATIONS WITH AREA HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (25.0 TO 49.9 ACRES)",196
US TOTAL,99,,,SQUASH,SQUASH - OPERATIONS WITH AREA HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (50.0 TO 99.9 ACRES)",165
US TOTAL,99,,,SQUASH,SQUASH - OPERATIONS WITH AREA HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (100 OR MORE ACRES)",154
US TOTAL,99,,,SQUASH,SQUASH - ACRES HARVESTED,,"70,190"
US TOTAL,99,,,SQUASH,SQUASH - ACRES HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (0.1 TO 0.9 ACRES)","4,240"
US TOTAL,99,,,SQUASH,SQUASH - ACRES HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (1.0 TO 4.9 ACRES)","7,599"
US TOTAL,99,,,SQUASH,SQUASH - ACRES HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (5.0 TO 14.9 ACRES)","7,078"
US TOTAL,99,,,SQUASH,SQUASH - ACRES HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (15.0 TO 24.9 ACRES)","4,036"
US TOTAL,99,,,SQUASH,SQUASH - ACRES HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (25.0 TO 49.9 ACRES)","6,594"
US TOTAL,99,,,SQUASH,SQUASH - ACRES HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (50.0 TO 99.9 ACRES)","11,238"
US TOTAL,99,,,SQUASH,SQUASH - ACRES HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (100 OR MORE ACRES)","29,405"
US TOTAL,99,,,SQUASH,"SQUASH, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",,"21,866"
US TOTAL,99,,,SQUASH,"SQUASH, FRESH MARKET - ACRES HARVESTED",,"58,598"
US TOTAL,99,,,SQUASH,"SQUASH, PROCESSING - OPERATIONS WITH AREA HARVESTED",,"1,227"
US TOTAL,99,,,SQUASH,"SQUASH, PROCESSING - ACRES HARVESTED",,"11,592"
US TOTAL,99,,,SQUASH,"SQUASH, SUMMER - OPERATIONS WITH AREA HARVESTED",,"18,269"
US TOTAL,99,,,SQUASH,"SQUASH, SUMMER - ACRES HARVESTED",,"37,449"
US TOTAL,99,,,SQUASH,"SQUASH, SUMMER, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",,"17,632"
US TOTAL,99,,,SQUASH,"SQUASH, SUMMER, FRESH MARKET - ACRES HARVESTED",,"33,739"
US TOTAL,99,,,SQUASH,"SQUASH, SUMMER, PROCESSING - OPERATIONS WITH AREA HARVESTED",,857
US TOTAL,99,,,SQUASH,"SQUASH, SUMMER, PROCESSING - ACRES HARVESTED",,"3,710"
US TOTAL,99,,,SQUASH,"SQUASH, WINTER - OPERATIONS WITH AREA HARVESTED",,"11,414"
US TOTAL,99,,,SQUASH,"SQUASH, WINTER - ACRES HARVESTED",,"32,740"
US TOTAL,99,,,SQUASH,"SQUASH, WINTER, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",,"11,030"
US TOTAL,99,,,SQUASH,"SQUASH, WINTER, FRESH MARKET - ACRES HARVESTED",,"24,859"
US TOTAL,99,,,SQUASH,"SQUASH, WINTER, PROCESSING - OPERATIONS WITH AREA HARVESTED",,564
US TOTAL,99,,,SQUASH,"SQUASH, WINTER, PROCESSING - ACRES HARVESTED",,"7,881"
US TOTAL,99,,,SWEET CORN,SWEET CORN - OPERATIONS WITH AREA HARVESTED,,"20,784"
US TOTAL,99,,,SWEET CORN,SWEET CORN - OPERATIONS WITH AREA HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (0.1 TO 0.9 ACRES)","9,393"
US TOTAL,99,,,SWEET CORN,SWEET CORN - OPERATIONS WITH AREA HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (1.0 TO 4.9 ACRES)","5,805"
US TOTAL,99,,,SWEET CORN,SWEET CORN - OPERATIONS WITH AREA HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (5.0 TO 14.9 ACRES)","2,182"
US TOTAL,99,,,SWEET CORN,SWEET CORN - OPERATIONS WITH AREA HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (15.0 TO 24.9 ACRES)",648
US TOTAL,99,,,SWEET CORN,SWEET CORN - OPERATIONS WITH AREA HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (25.0 TO 49.9 ACRES)",903
US TOTAL,99,,,SWEET CORN,SWEET CORN - OPERATIONS WITH AREA HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (50.0 TO 99.9 ACRES)",850
US TOTAL,99,,,SWEET CORN,SWEET CORN - OPERATIONS WITH AREA HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (100 OR MORE ACRES)","1,003"
US TOTAL,99,,,SWEET CORN,SWEET CORN - OPERATIONS WITH AREA HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (100 TO 249 ACRES)",630
US TOTAL,99,,,SWEET CORN,SWEET CORN - OPERATIONS WITH AREA HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (250 TO 499 ACRES)",221
US TOTAL,99,,,SWEET CORN,SWEET CORN - OPERATIONS WITH AREA HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (500 TO 749 ACRES)",66
US TOTAL,99,,,SWEET CORN,SWEET CORN - OPERATIONS WITH AREA HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (750 TO 999 ACRES)",20
US TOTAL,99,,,SWEET CORN,SWEET CORN - OPERATIONS WITH AREA HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (1,000 OR MORE ACRES)",66
US TOTAL,99,,,SWEET CORN,SWEET CORN - ACRES HARVESTED,,"496,096"
US TOTAL,99,,,SWEET CORN,SWEET CORN - ACRES HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (0.1 TO 0.9 ACRES)","2,577"
US TOTAL,99,,,SWEET CORN,SWEET CORN - ACRES HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (1.0 TO 4.9 ACRES)","11,371"
US TOTAL,99,,,SWEET CORN,SWEET CORN - ACRES HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (5.0 TO 14.9 ACRES)","17,509"
US TOTAL,99,,,SWEET CORN,SWEET CORN - ACRES HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (15.0 TO 24.9 ACRES)","11,992"
US TOTAL,99,,,SWEET CORN,SWEET CORN - ACRES HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (25.0 TO 49.9 ACRES)","31,751"
US TOTAL,99,,,SWEET CORN,SWEET CORN - ACRES HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (50.0 TO 99.9 ACRES)","58,624"
US TOTAL,99,,,SWEET CORN,SWEET CORN - ACRES HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (100 OR MORE ACRES)","362,272"
US TOTAL,99,,,SWEET CORN,SWEET CORN - ACRES HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (100 TO 249 ACRES)","92,666"
US TOTAL,99,,,SWEET CORN,SWEET CORN - ACRES HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (250 TO 499 ACRES)","74,686"
US TOTAL,99,,,SWEET CORN,SWEET CORN - ACRES HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (500 TO 749 ACRES)","38,801"
US TOTAL,99,,,SWEET CORN,SWEET CORN - ACRES HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (750 TO 999 ACRES)","16,498"
US TOTAL,99,,,SWEET CORN,SWEET CORN - ACRES HARVESTED,"AREA HARVESTED, FRESH MARKET & PROCESSING: (1,000 OR MORE ACRES)","139,621"
US TOTAL,99,,,SWEET CORN,"SWEET CORN, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",,"18,446"
US TOTAL,99,,,SWEET CORN,"SWEET CORN, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (0.1 TO 0.9 ACRES)","8,836"
US TOTAL,99,,,SWEET CORN,"SWEET CORN, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (1.0 TO 4.9 ACRES)","5,676"
US TOTAL,99,,,SWEET CORN,"SWEET CORN, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (5.0 TO 14.9 ACRES)","2,143"
US TOTAL,99,,,SWEET CORN,"SWEET CORN, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (15.0 TO 24.9 ACRES)",606
US TOTAL,99,,,SWEET CORN,"SWEET CORN, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (25.0 TO 49.9 ACRES)",572
US TOTAL,99,,,SWEET CORN,"SWEET CORN, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (50.0 TO 99.9 ACRES)",301
US TOTAL,99,,,SWEET CORN,"SWEET CORN, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (100 OR MORE ACRES)",312
US TOTAL,99,,,SWEET CORN,"SWEET CORN, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (100 TO 249 ACRES)",166
US TOTAL,99,,,SWEET CORN,"SWEET CORN, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (250 TO 499 ACRES)",78
US TOTAL,99,,,SWEET CORN,"SWEET CORN, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (500 TO 749 ACRES)",23
US TOTAL,99,,,SWEET CORN,"SWEET CORN, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (750 TO 999 ACRES)",12
US TOTAL,99,,,SWEET CORN,"SWEET CORN, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (1,000 OR MORE ACRES)",33
US TOTAL,99,,,SWEET CORN,"SWEET CORN, FRESH MARKET - ACRES HARVESTED",,"216,876"
US TOTAL,99,,,SWEET CORN,"SWEET CORN, FRESH MARKET - ACRES HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (0.1 TO 0.9 ACRES)","2,403"
US TOTAL,99,,,SWEET CORN,"SWEET CORN, FRESH MARKET - ACRES HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (1.0 TO 4.9 ACRES)","10,891"
US TOTAL,99,,,SWEET CORN,"SWEET CORN, FRESH MARKET - ACRES HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (5.0 TO 14.9 ACRES)","16,986"
US TOTAL,99,,,SWEET CORN,"SWEET CORN, FRESH MARKET - ACRES HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (15.0 TO 24.9 ACRES)","11,073"
US TOTAL,99,,,SWEET CORN,"SWEET CORN, FRESH MARKET - ACRES HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (25.0 TO 49.9 ACRES)","18,618"
US TOTAL,99,,,SWEET CORN,"SWEET CORN, FRESH MARKET - ACRES HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (50.0 TO 99.9 ACRES)","19,142"
US TOTAL,99,,,SWEET CORN,"SWEET CORN, FRESH MARKET - ACRES HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (100 OR MORE ACRES)","137,765"
US TOTAL,99,,,SWEET CORN,"SWEET CORN, FRESH MARKET - ACRES HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (100 TO 249 ACRES)","21,592"
US TOTAL,99,,,SWEET CORN,"SWEET CORN, FRESH MARKET - ACRES HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (250 TO 499 ACRES)","25,801"
US TOTAL,99,,,SWEET CORN,"SWEET CORN, FRESH MARKET - ACRES HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (500 TO 749 ACRES)","13,115"
US TOTAL,99,,,SWEET CORN,"SWEET CORN, FRESH MARKET - ACRES HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (750 TO 999 ACRES)","9,977"
US TOTAL,99,,,SWEET CORN,"SWEET CORN, FRESH MARKET - ACRES HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (1,000 OR MORE ACRES)","67,280"
US TOTAL,99,,,SWEET CORN,"SWEET CORN, PROCESSING - OPERATIONS WITH AREA HARVESTED",,"2,965"
US TOTAL,99,,,SWEET CORN,"SWEET CORN, PROCESSING - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (0.1 TO 0.9 ACRES)",787
US TOTAL,99,,,SWEET CORN,"SWEET CORN, PROCESSING - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (1.0 TO 4.9 ACRES)",364
US TOTAL,99,,,SWEET CORN,"SWEET CORN, PROCESSING - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (5.0 TO 14.9 ACRES)",116
US TOTAL,99,,,SWEET CORN,"SWEET CORN, PROCESSING - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (15.0 TO 24.9 ACRES)",58
US TOTAL,99,,,SWEET CORN,"SWEET CORN, PROCESSING - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (25.0 TO 49.9 ACRES)",351
US TOTAL,99,,,SWEET CORN,"SWEET CORN, PROCESSING - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (50.0 TO 99.9 ACRES)",571
US TOTAL,99,,,SWEET CORN,"SWEET CORN, PROCESSING - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (100 OR MORE ACRES)",718
US TOTAL,99,,,SWEET CORN,"SWEET CORN, PROCESSING - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (100 TO 249 ACRES)",482
US TOTAL,99,,,SWEET CORN,"SWEET CORN, PROCESSING - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (250 TO 499 ACRES)",150
US TOTAL,99,,,SWEET CORN,"SWEET CORN, PROCESSING - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (500 TO 749 ACRES)",44
US TOTAL,99,,,SWEET CORN,"SWEET CORN, PROCESSING - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (750 TO 999 ACRES)",8
US TOTAL,99,,,SWEET CORN,"SWEET CORN, PROCESSING - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (1,000 OR MORE ACRES)",34
US TOTAL,99,,,SWEET CORN,"SWEET CORN, PROCESSING - ACRES HARVESTED",,"279,220"
US TOTAL,99,,,SWEET CORN,"SWEET CORN, PROCESSING - ACRES HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (0.1 TO 0.9 ACRES)",174
US TOTAL,99,,,SWEET CORN,"SWEET CORN, PROCESSING - ACRES HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (1.0 TO 4.9 ACRES)",481
US TOTAL,99,,,SWEET CORN,"SWEET CORN, PROCESSING - ACRES HARVESTED","AREA HARVESTED, FRESH MARKET & PROCESSING: (5.0 TO 14.9 ACRES)",524
