state,state fips,county,county code,commodity,data item,domain category,value
US TOTAL,99,,,NECTARINES,NECTARINES - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (500 OR MORE ACRES),"5,690"
US TOTAL,99,,,NECTARINES,NECTARINES - OPERATIONS WITH AREA BEARING,,"1,300"
US TOTAL,99,,,NECTARINES,NECTARINES - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),682
US TOTAL,99,,,NECTARINES,NECTARINES - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),324
US TOTAL,99,,,NECTARINES,NECTARINES - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),120
US TOTAL,99,,,NECTARINES,NECTARINES - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),47
US TOTAL,99,,,NECTARINES,NECTARINES - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),46
US TOTAL,99,,,NECTARINES,NECTARINES - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),42
US TOTAL,99,,,NECTARINES,NECTARINES - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),39
US TOTAL,99,,,NECTARINES,NECTARINES - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),20
US TOTAL,99,,,NECTARINES,NECTARINES - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),14
US TOTAL,99,,,NECTARINES,NECTARINES - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (500 OR MORE ACRES),5
US TOTAL,99,,,NECTARINES,NECTARINES - ACRES BEARING,,"18,204"
US TOTAL,99,,,NECTARINES,NECTARINES - ACRES BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),167
US TOTAL,99,,,NECTARINES,NECTARINES - ACRES BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),605
US TOTAL,99,,,NECTARINES,NECTARINES - ACRES BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),996
US TOTAL,99,,,NECTARINES,NECTARINES - ACRES BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),808
US TOTAL,99,,,NECTARINES,NECTARINES - ACRES BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),"1,468"
US TOTAL,99,,,NECTARINES,NECTARINES - ACRES BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),"2,348"
US TOTAL,99,,,NECTARINES,NECTARINES - ACRES BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),"11,810"
US TOTAL,99,,,NECTARINES,NECTARINES - ACRES BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),"2,626"
US TOTAL,99,,,NECTARINES,NECTARINES - ACRES BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),"4,169"
US TOTAL,99,,,NECTARINES,NECTARINES - ACRES BEARING,AREA BEARING & NON-BEARING: (500 OR MORE ACRES),"5,015"
US TOTAL,99,,,NECTARINES,NECTARINES - OPERATIONS WITH AREA NON-BEARING,,730
US TOTAL,99,,,NECTARINES,NECTARINES - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),514
US TOTAL,99,,,NECTARINES,NECTARINES - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),104
US TOTAL,99,,,NECTARINES,NECTARINES - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),30
US TOTAL,99,,,NECTARINES,NECTARINES - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),13
US TOTAL,99,,,NECTARINES,NECTARINES - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),15
US TOTAL,99,,,NECTARINES,NECTARINES - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),30
US TOTAL,99,,,NECTARINES,NECTARINES - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),24
US TOTAL,99,,,NECTARINES,NECTARINES - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),14
US TOTAL,99,,,NECTARINES,NECTARINES - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),7
US TOTAL,99,,,NECTARINES,NECTARINES - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (500 OR MORE ACRES),3
US TOTAL,99,,,NECTARINES,NECTARINES - ACRES NON-BEARING,,"2,258"
US TOTAL,99,,,NECTARINES,NECTARINES - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),82
US TOTAL,99,,,NECTARINES,NECTARINES - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),113
US TOTAL,99,,,NECTARINES,NECTARINES - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),80
US TOTAL,99,,,NECTARINES,NECTARINES - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),83
US TOTAL,99,,,NECTARINES,NECTARINES - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),156
US TOTAL,99,,,NECTARINES,NECTARINES - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),431
US TOTAL,99,,,NECTARINES,NECTARINES - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),"1,313"
US TOTAL,99,,,NECTARINES,NECTARINES - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),319
US TOTAL,99,,,NECTARINES,NECTARINES - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),318
US TOTAL,99,,,NECTARINES,NECTARINES - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (500 OR MORE ACRES),675
US TOTAL,99,,,OLIVES,OLIVES - OPERATIONS WITH AREA BEARING & NON-BEARING,,"2,455"
US TOTAL,99,,,OLIVES,OLIVES - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),533
US TOTAL,99,,,OLIVES,OLIVES - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),855
US TOTAL,99,,,OLIVES,OLIVES - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),547
US TOTAL,99,,,OLIVES,OLIVES - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),192
US TOTAL,99,,,OLIVES,OLIVES - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),161
US TOTAL,99,,,OLIVES,OLIVES - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),88
US TOTAL,99,,,OLIVES,OLIVES - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),79
US TOTAL,99,,,OLIVES,OLIVES - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),54
US TOTAL,99,,,OLIVES,OLIVES - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),15
US TOTAL,99,,,OLIVES,OLIVES - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (500 OR MORE ACRES),10
US TOTAL,99,,,OLIVES,OLIVES - ACRES BEARING & NON-BEARING,,"50,921"
US TOTAL,99,,,OLIVES,OLIVES - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),186
US TOTAL,99,,,OLIVES,OLIVES - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),"1,879"
US TOTAL,99,,,OLIVES,OLIVES - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),"4,485"
US TOTAL,99,,,OLIVES,OLIVES - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),"3,603"
US TOTAL,99,,,OLIVES,OLIVES - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),"5,606"
US TOTAL,99,,,OLIVES,OLIVES - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),"6,151"
US TOTAL,99,,,OLIVES,OLIVES - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),"29,010"
US TOTAL,99,,,OLIVES,OLIVES - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),"8,235"
US TOTAL,99,,,OLIVES,OLIVES - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),"5,147"
US TOTAL,99,,,OLIVES,OLIVES - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (500 OR MORE ACRES),"15,628"
US TOTAL,99,,,OLIVES,OLIVES - OPERATIONS WITH AREA BEARING,,"2,066"
US TOTAL,99,,,OLIVES,OLIVES - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),367
US TOTAL,99,,,OLIVES,OLIVES - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),740
US TOTAL,99,,,OLIVES,OLIVES - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),480
US TOTAL,99,,,OLIVES,OLIVES - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),177
US TOTAL,99,,,OLIVES,OLIVES - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),143
US TOTAL,99,,,OLIVES,OLIVES - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),85
US TOTAL,99,,,OLIVES,OLIVES - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),74
US TOTAL,99,,,OLIVES,OLIVES - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),51
US TOTAL,99,,,OLIVES,OLIVES - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),15
US TOTAL,99,,,OLIVES,OLIVES - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (500 OR MORE ACRES),8
US TOTAL,99,,,OLIVES,OLIVES - ACRES BEARING,,"40,915"
US TOTAL,99,,,OLIVES,OLIVES - ACRES BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),(D)
US TOTAL,99,,,OLIVES,OLIVES - ACRES BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),"1,529"
US TOTAL,99,,,OLIVES,OLIVES - ACRES BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),"3,697"
US TOTAL,99,,,OLIVES,OLIVES - ACRES BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),"3,109"
US TOTAL,99,,,OLIVES,OLIVES - ACRES BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),(D)
US TOTAL,99,,,OLIVES,OLIVES - ACRES BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),"5,717"
US TOTAL,99,,,OLIVES,OLIVES - ACRES BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),"21,987"
US TOTAL,99,,,OLIVES,OLIVES - ACRES BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),(D)
US TOTAL,99,,,OLIVES,OLIVES - ACRES BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),"4,720"
US TOTAL,99,,,OLIVES,OLIVES - ACRES BEARING,AREA BEARING & NON-BEARING: (500 OR MORE ACRES),(D)
US TOTAL,99,,,OLIVES,OLIVES - OPERATIONS WITH AREA NON-BEARING,,722
US TOTAL,99,,,OLIVES,OLIVES - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),199
US TOTAL,99,,,OLIVES,OLIVES - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),228
US TOTAL,99,,,OLIVES,OLIVES - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),163
US TOTAL,99,,,OLIVES,OLIVES - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),54
US TOTAL,99,,,OLIVES,OLIVES - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),42
US TOTAL,99,,,OLIVES,OLIVES - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),14
US TOTAL,99,,,OLIVES,OLIVES - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),22
US TOTAL,99,,,OLIVES,OLIVES - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),13
US TOTAL,99,,,OLIVES,OLIVES - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),5
US TOTAL,99,,,OLIVES,OLIVES - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (500 OR MORE ACRES),4
US TOTAL,99,,,OLIVES,OLIVES - ACRES NON-BEARING,,"10,006"
US TOTAL,99,,,OLIVES,OLIVES - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),(D)
US TOTAL,99,,,OLIVES,OLIVES - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),351
US TOTAL,99,,,OLIVES,OLIVES - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),788
US TOTAL,99,,,OLIVES,OLIVES - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),493
US TOTAL,99,,,OLIVES,OLIVES - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),(D)
US TOTAL,99,,,OLIVES,OLIVES - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),435
US TOTAL,99,,,OLIVES,OLIVES - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),"7,023"
US TOTAL,99,,,OLIVES,OLIVES - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),(D)
US TOTAL,99,,,OLIVES,OLIVES - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),427
US TOTAL,99,,,OLIVES,OLIVES - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (500 OR MORE ACRES),(D)
US TOTAL,99,,,PAPAYAS,PAPAYAS - OPERATIONS WITH AREA BEARING & NON-BEARING,,750
US TOTAL,99,,,PAPAYAS,PAPAYAS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),585
US TOTAL,99,,,PAPAYAS,PAPAYAS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),89
US TOTAL,99,,,PAPAYAS,PAPAYAS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),55
US TOTAL,99,,,PAPAYAS,PAPAYAS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),13
US TOTAL,99,,,PAPAYAS,PAPAYAS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),1
US TOTAL,99,,,PAPAYAS,PAPAYAS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),6
US TOTAL,99,,,PAPAYAS,PAPAYAS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),1
US TOTAL,99,,,PAPAYAS,PAPAYAS - ACRES BEARING & NON-BEARING,,"1,589"
US TOTAL,99,,,PAPAYAS,PAPAYAS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),(D)
US TOTAL,99,,,PAPAYAS,PAPAYAS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),164
US TOTAL,99,,,PAPAYAS,PAPAYAS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),491
US TOTAL,99,,,PAPAYAS,PAPAYAS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),257
US TOTAL,99,,,PAPAYAS,PAPAYAS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),(D)
US TOTAL,99,,,PAPAYAS,PAPAYAS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),382
US TOTAL,99,,,PAPAYAS,PAPAYAS - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),(D)
US TOTAL,99,,,PAPAYAS,PAPAYAS - OPERATIONS WITH AREA BEARING,,583
US TOTAL,99,,,PAPAYAS,PAPAYAS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),432
US TOTAL,99,,,PAPAYAS,PAPAYAS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),77
US TOTAL,99,,,PAPAYAS,PAPAYAS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),53
US TOTAL,99,,,PAPAYAS,PAPAYAS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),13
US TOTAL,99,,,PAPAYAS,PAPAYAS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),1
US TOTAL,99,,,PAPAYAS,PAPAYAS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),6
US TOTAL,99,,,PAPAYAS,PAPAYAS - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),1
US TOTAL,99,,,PAPAYAS,PAPAYAS - ACRES BEARING,,"1,247"
US TOTAL,99,,,PAPAYAS,PAPAYAS - ACRES BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),85
US TOTAL,99,,,PAPAYAS,PAPAYAS - ACRES BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),131
US TOTAL,99,,,PAPAYAS,PAPAYAS - ACRES BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),380
US TOTAL,99,,,PAPAYAS,PAPAYAS - ACRES BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),(D)
US TOTAL,99,,,PAPAYAS,PAPAYAS - ACRES BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),(D)
US TOTAL,99,,,PAPAYAS,PAPAYAS - ACRES BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),227
US TOTAL,99,,,PAPAYAS,PAPAYAS - ACRES BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),(D)
US TOTAL,99,,,PAPAYAS,PAPAYAS - OPERATIONS WITH AREA NON-BEARING,,228
US TOTAL,99,,,PAPAYAS,PAPAYAS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),169
US TOTAL,99,,,PAPAYAS,PAPAYAS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),32
US TOTAL,99,,,PAPAYAS,PAPAYAS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),20
US TOTAL,99,,,PAPAYAS,PAPAYAS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),1
US TOTAL,99,,,PAPAYAS,PAPAYAS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),1
US TOTAL,99,,,PAPAYAS,PAPAYAS - OPERATIONS WITH AREA NON-BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),5
US TOTAL,99,,,PAPAYAS,PAPAYAS - ACRES NON-BEARING,,341
US TOTAL,99,,,PAPAYAS,PAPAYAS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),(D)
US TOTAL,99,,,PAPAYAS,PAPAYAS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),34
US TOTAL,99,,,PAPAYAS,PAPAYAS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),111
US TOTAL,99,,,PAPAYAS,PAPAYAS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),(D)
US TOTAL,99,,,PAPAYAS,PAPAYAS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),(D)
US TOTAL,99,,,PAPAYAS,PAPAYAS - ACRES NON-BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),155
US TOTAL,99,,,PASSION FRUIT,PASSION FRUIT - OPERATIONS WITH AREA BEARING & NON-BEARING,,364
US TOTAL,99,,,PASSION FRUIT,PASSION FRUIT - ACRES BEARING & NON-BEARING,,209
US TOTAL,99,,,PASSION FRUIT,PASSION FRUIT - OPERATIONS WITH AREA BEARING,,259
US TOTAL,99,,,PASSION FRUIT,PASSION FRUIT - ACRES BEARING,,133
US TOTAL,99,,,PASSION FRUIT,PASSION FRUIT - OPERATIONS WITH AREA NON-BEARING,,137
US TOTAL,99,,,PASSION FRUIT,PASSION FRUIT - ACRES NON-BEARING,,76
US TOTAL,99,,,PEACHES,PEACHES - OPERATIONS WITH AREA BEARING & NON-BEARING,,"13,093"
US TOTAL,99,,,PEACHES,PEACHES - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),"7,944"
US TOTAL,99,,,PEACHES,PEACHES - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),"3,113"
US TOTAL,99,,,PEACHES,PEACHES - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),"1,044"
US TOTAL,99,,,PEACHES,PEACHES - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),336
US TOTAL,99,,,PEACHES,PEACHES - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),266
US TOTAL,99,,,PEACHES,PEACHES - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),197
US TOTAL,99,,,PEACHES,PEACHES - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),193
US TOTAL,99,,,PEACHES,PEACHES - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),138
US TOTAL,99,,,PEACHES,PEACHES - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),27
US TOTAL,99,,,PEACHES,PEACHES - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (500 TO 749 ACRES),12
US TOTAL,99,,,PEACHES,PEACHES - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (750 TO 999 ACRES),5
US TOTAL,99,,,PEACHES,PEACHES - OPERATIONS WITH AREA BEARING & NON-BEARING,"AREA BEARING & NON-BEARING: (1,000 OR MORE ACRES)",11
US TOTAL,99,,,PEACHES,PEACHES - ACRES BEARING & NON-BEARING,,"112,861"
US TOTAL,99,,,PEACHES,PEACHES - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),"2,104"
US TOTAL,99,,,PEACHES,PEACHES - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (1.0 TO 4.9 ACRES),"5,999"
US TOTAL,99,,,PEACHES,PEACHES - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 14.9 ACRES),"8,430"
US TOTAL,99,,,PEACHES,PEACHES - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (15.0 TO 24.9 ACRES),"6,266"
US TOTAL,99,,,PEACHES,PEACHES - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 49.9 ACRES),"9,238"
US TOTAL,99,,,PEACHES,PEACHES - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (50.0 TO 99.9 ACRES),"13,515"
US TOTAL,99,,,PEACHES,PEACHES - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (100 OR MORE ACRES),"67,309"
US TOTAL,99,,,PEACHES,PEACHES - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),"20,361"
US TOTAL,99,,,PEACHES,PEACHES - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),"8,639"
US TOTAL,99,,,PEACHES,PEACHES - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (500 TO 749 ACRES),"7,245"
US TOTAL,99,,,PEACHES,PEACHES - ACRES BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (750 TO 999 ACRES),"4,172"
US TOTAL,99,,,PEACHES,PEACHES - ACRES BEARING & NON-BEARING,"AREA BEARING & NON-BEARING: (1,000 OR MORE ACRES)","26,891"
US TOTAL,99,,,PEACHES,PEACHES - OPERATIONS WITH AREA BEARING,,"9,201"
US TOTAL,99,,,PEACHES,PEACHES - OPERATIONS WITH AREA BEARING,AREA BEARING & NON-BEARING: (0.1 TO 0.9 ACRES),"4,722"
